CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Days,Purchase_Velocity,Purchase_Interval_Std,Purchase_Regularity_Index,Invoice_Value_CV
13243,203,1,585.12,1,1.0,0.0,1.0,0.0
13244,93,1,121.74,1,1.0,0.0,1.0,0.0
13245,51,1,430.5,1,1.0,0.0,1.0,0.0
13246,18,6,1961.52,313,0.019169329073482427,61.27968668327213,0.016056599723848524,0.46195761547388653
13247,18,4,501.12,65,0.06153846153846154,14.798648586948742,0.06329655315114102,0.9661357961244353
13248,125,2,465.68,65,0.03076923076923077,0.0,1.0,0.9391850332835926
13249,92,3,711.41,169,0.01775147928994083,118.79393923933998,0.008347667723006165,0.39955420647745804
13253,157,2,1030.4,183,0.01092896174863388,0.0,1.0,0.10628561555723244
13255,9,2,399.51,365,0.005479452054794521,0.0,1.0,0.18368386711606688
13258,12,3,672.83,194,0.015463917525773196,120.91525958289962,0.008202418658839196,0.6027494987653922
13259,62,1,283.18,1,1.0,0.0,1.0,0.0
13260,61,1,557.62,1,1.0,0.0,1.0,0.0
13261,269,2,944.1,18,0.1111111111111111,0.0,1.0,1.1176196789392716
13262,263,1,200.29,1,1.0,0.0,1.0,0.0
13263,1,35,7436.93,324,0.10802469135802469,8.99831634083271,0.10001683942685843,0.5120095429129269
13265,53,5,2092.66,221,0.02262443438914027,30.357591033106257,0.03189020479743596,0.5337114824671478
13266,11,12,3834.26,246,0.04878048780487805,11.545168214058602,0.07971196423491246,0.09561662243292388
13267,3,19,4521.49,365,0.052054794520547946,19.58056926676182,0.048589520874674115,0.5340205844083012
13268,18,11,3174.75,250,0.044,24.4367664709461,0.03931317296725592,0.6324762869815693
13269,1,15,5343.28,369,0.04065040650406504,27.956009399384268,0.03453514557918552,0.4487179249272122
13270,366,1,590.0,1,1.0,0.0,1.0,0.0
13271,37,1,211.49,1,1.0,0.0,1.0,0.0
13272,31,2,276.56,59,0.03389830508474576,0.0,1.0,0.02740882518918068
13273,113,1,138.98,1,1.0,0.0,1.0,0.0
13276,64,2,590.9300000000001,37,0.05405405405405406,0.0,1.0,0.756657983205289
13277,16,4,258.4,118,0.03389830508474576,44.63556130859489,0.021912735842950233,0.2692222987811795
13278,41,1,542.73,1,1.0,0.0,1.0,0.0
13279,78,1,137.75,1,1.0,0.0,1.0,0.0
13280,122,3,798.46,215,0.013953488372093023,122.32947314527271,0.00810836189028454,0.5256850701265439
13282,18,3,1132.14,203,0.014778325123152709,60.81118318204309,0.01617830218610849,0.11861409469660124
13283,60,2,93.66,126,0.015873015873015872,0.0,1.0,0.6441421158534725
13284,331,1,201.19,1,1.0,0.0,1.0,0.0
13285,23,4,2709.12,267,0.0149812734082397,42.15843134336634,0.023170443616081633,0.18562923096787323
13291,156,1,361.11,1,1.0,0.0,1.0,0.0
13292,39,2,578.94,246,0.008130081300813009,0.0,1.0,0.19493253580228168
13294,190,2,873.74,60,0.03333333333333333,0.0,1.0,0.15143386006778525
13295,360,1,201.2,1,1.0,0.0,1.0,0.0
13296,137,1,87.4,1,1.0,0.0,1.0,0.0
13297,8,4,2089.85,60,0.06666666666666667,21.73323108360405,0.043988467645553156,1.0360315486514449
13298,1,1,360.0,1,1.0,0.0,1.0,0.0
13299,268,1,142.5,1,1.0,0.0,1.0,0.0
13300,169,1,371.89,1,1.0,0.0,1.0,0.0
13301,104,4,618.09,189,0.021164021164021163,7.637626158259734,0.11577254927197207,0.09733668441817411
13302,155,1,63.75,1,1.0,0.0,1.0,0.0
13304,351,1,300.42,1,1.0,0.0,1.0,0.0
13305,4,10,2000.86,369,0.02710027100271003,32.73419890233726,0.02964350814717925,0.38088849505472877
13307,120,1,15.0,1,1.0,0.0,1.0,0.0
13308,23,3,1385.51,181,0.016574585635359115,86.2670273047588,0.011459081750404354,0.6621512057464752
13309,7,5,1456.79,302,0.016556291390728478,40.97153483415854,0.023825671468801036,0.34120975222582944
13310,28,3,1132.03,297,0.010101010101010102,43.1335136523794,0.0226585176942078,0.14454920604429067
13311,4,2,598.57,146,0.0136986301369863,0.0,1.0,0.9017067445406414
13313,22,5,1555.3200000000002,318,0.015723270440251572,48.586692279539534,0.020166701064927052,0.026529934347030038
13314,2,3,775.94,73,0.0410958904109589,36.062445840513924,0.02698148968104188,0.8281868383243376
13316,37,4,5732.93,218,0.01834862385321101,43.58898943540674,0.02242706131406358,0.36793112184496735
13317,66,6,2273.68,293,0.020477815699658702,63.73539048283928,0.015447500857588713,0.8536806781898323
13318,1,3,640.76,37,0.08108108108108109,19.091883092036785,0.04977134275663489,0.3721143547148564
13319,5,26,10845.55,361,0.07202216066481995,13.200126262022394,0.07042190904136222,0.8954256184932043
13320,78,4,1532.2,136,0.029411764705882353,55.48873759602033,0.017702643793378926,0.4208557322072379
13321,72,2,567.36,15,0.13333333333333333,0.0,1.0,0.12283637259191005
13322,17,1,199.48,1,1.0,0.0,1.0,0.0
13323,3,5,787.85,82,0.06097560975609756,21.587033144922902,0.04427318955897399,0.4388566804649487
13324,36,10,7121.95,325,0.03076923076923077,39.75480404233486,0.024536984620542653,0.6024506749741235
13325,82,1,675.3,1,1.0,0.0,1.0,0.0
13327,39,8,3627.77,327,0.024464831804281346,27.24229904290123,0.0354078822861042,0.5698000135360319
13328,316,1,1308.48,1,1.0,0.0,1.0,0.0
13329,32,2,789.0,336,0.005952380952380952,0.0,1.0,0.3237097203606855
13330,93,3,1140.93,224,0.013392857142857142,26.16295090390226,0.036814851359037684,0.10477045545178695
13332,14,1,350.90000000000003,1,1.0,0.0,1.0,0.0
13334,82,3,3502.32,224,0.013392857142857142,4.242640687119285,0.1907435698305462,0.3682017148746211
13336,77,1,795.12,1,1.0,0.0,1.0,0.0
13338,158,1,487.02,1,1.0,0.0,1.0,0.0
13339,201,1,860.12,1,1.0,0.0,1.0,0.0
13340,45,7,10736.48,232,0.03017241379310345,50.693852355750856,0.019344660040387793,0.8807484836896019
13341,261,1,775.85,1,1.0,0.0,1.0,0.0
13343,178,1,353.43,1,1.0,0.0,1.0,0.0
13344,68,3,2511.69,210,0.014285714285714285,147.78531726798843,0.006721093306531214,0.8564403472707656
13345,288,1,389.5,1,1.0,0.0,1.0,0.0
13347,70,1,341.36,1,1.0,0.0,1.0,0.0
13348,64,1,233.76,1,1.0,0.0,1.0,0.0
13349,11,1,247.32,1,1.0,0.0,1.0,0.0
13350,16,2,979.12,64,0.03125,0.0,1.0,0.45356171139022733
13351,66,1,373.94,1,1.0,0.0,1.0,0.0
13352,60,1,397.98,1,1.0,0.0,1.0,0.0
13354,71,1,743.53,1,1.0,0.0,1.0,0.0
13355,122,1,674.7,1,1.0,0.0,1.0,0.0
13356,80,1,768.24,1,1.0,0.0,1.0,0.0
13357,257,1,609.4,1,1.0,0.0,1.0,0.0
13358,269,1,439.03,1,1.0,0.0,1.0,0.0
13359,64,1,439.56,1,1.0,0.0,1.0,0.0
13362,9,4,3090.74,279,0.014336917562724014,87.18562572656879,0.011339716555401358,0.035634189644645625
13363,18,2,992.5,27,0.07407407407407407,0.0,1.0,0.3065530537117861
13364,71,1,134.96,1,1.0,0.0,1.0,0.0
13365,34,2,2225.37,185,0.010810810810810811,0.0,1.0,0.5237566749354192
13366,50,1,56.16,1,1.0,0.0,1.0,0.0
13368,257,2,623.4,81,0.024691358024691357,0.0,1.0,1.2536002800246588
13369,366,1,308.28000000000003,1,1.0,0.0,1.0,0.0
13370,372,1,754.87,1,1.0,0.0,1.0,0.0
13372,90,1,378.64,1,1.0,0.0,1.0,0.0
13373,61,3,3312.25,216,0.013888888888888888,14.142135623730951,0.06604088253131131,0.12507332098899032
13375,89,1,778.65,1,1.0,0.0,1.0,0.0
13376,99,3,1019.76,136,0.022058823529411766,52.32590180780452,0.018752613009793393,0.23122449997402308
13379,26,3,572.56,111,0.02702702702702703,19.091883092036785,0.04977134275663489,0.49313795801012994
13381,32,6,3639.31,268,0.022388059701492536,25.971137826441105,0.037076670863312705,0.18740562985073145
13382,281,1,222.99,1,1.0,0.0,1.0,0.0
13384,31,7,4151.93,148,0.0472972972972973,18.584043334717734,0.05106197851529688,0.6842509340850674
13385,330,1,534.57,1,1.0,0.0,1.0,0.0
13388,131,2,677.1,1,2.0,0.0,1.0,1.1811220935193993
13389,11,3,797.96,222,0.013513513513513514,66.46803743153546,0.014821833242367098,0.19810624751920777
13390,75,1,544.08,1,1.0,0.0,1.0,0.0
13391,204,1,59.8,1,1.0,0.0,1.0,0.0
13394,2,8,2520.02,309,0.025889967637540454,13.04935685333627,0.0711776354205518,0.07600819517581502
13395,185,1,307.72,1,1.0,0.0,1.0,0.0
13396,29,2,1360.99,291,0.006872852233676976,0.0,1.0,0.609384009914622
13397,73,5,1544.13,267,0.018726591760299626,33.595634637057636,0.02890538099650396,0.1518349797653032
13398,192,1,457.34,1,1.0,0.0,1.0,0.0
13402,127,2,621.23,245,0.00816326530612245,0.0,1.0,0.010631130718545942
13403,18,1,75.0,1,1.0,0.0,1.0,0.0
13404,1,2,252.49,212,0.009433962264150943,0.0,1.0,1.0257235125247928
13405,74,3,572.451,244,0.012295081967213115,12.020815280171307,0.07680010648203002,1.011687415142575
13408,2,62,28117.04,372,0.16666666666666666,6.242635004809962,0.13807129578335542,0.6225353675348446
13410,24,5,1003.06,268,0.018656716417910446,36.124783736376884,0.02693618384691479,0.2944522527094918
13411,107,1,213.55,1,1.0,0.0,1.0,0.0
13414,134,3,1390.5,163,0.018404907975460124,82.02438661763951,0.012044653875076486,0.15424506370724186
13416,44,2,712.5,38,0.05263157894736842,0.0,1.0,0.32253993527807434
13417,5,2,640.83,201,0.009950248756218905,0.0,1.0,0.37258192615116287
13418,12,18,6127.43,361,0.04986149584487535,27.386664852893382,0.03522780873280619,0.7156610299808857
13419,64,1,221.06,1,1.0,0.0,1.0,0.0
13420,150,2,159.85,21,0.09523809523809523,0.0,1.0,0.42687397175165365
13421,40,2,1833.71,250,0.008,0.0,1.0,0.14162110500491973
13422,64,1,2626.3,1,1.0,0.0,1.0,0.0
13425,108,3,1624.21,187,0.016042780748663103,46.66904755831214,0.020977973154943562,0.3732293396241861
13426,1,10,3641.32,359,0.027855153203342618,30.64718584144391,0.031598386188589296,0.34918112023280284
13427,19,3,582.6,196,0.015306122448979591,4.949747468305833,0.1680743603534397,0.3532487171406816
13428,10,1,201.78,1,1.0,0.0,1.0,0.0
13429,11,4,1006.8,65,0.06153846153846154,15.143755588800731,0.061943455133433856,0.3284337003001033
13430,19,2,679.45,68,0.029411764705882353,0.0,1.0,0.014216025654585586
13431,67,2,1269.1,22,0.09090909090909091,0.0,1.0,0.4883722605355234
13434,74,2,534.24,23,0.08695652173913043,0.0,1.0,1.0285767104591381
13435,5,7,3809.89,184,0.03804347826086957,17.255916859635906,0.05477676129271898,0.4312340309074305
13436,2,1,196.89,1,1.0,0.0,1.0,0.0
13437,14,7,3408.06,176,0.03977272727272727,22.49814807193398,0.042556545177038566,0.8926617182117876
13439,255,1,283.71,1,1.0,0.0,1.0,0.0
13441,92,1,296.64,1,1.0,0.0,1.0,0.0
13447,23,3,1129.14,13,0.23076923076923078,5.656854249492381,0.15022110482233483,0.35629597862679424
13448,17,6,3534.69,358,0.01675977653631285,68.76408946535975,0.014334022097379114,0.691689693171673
13449,24,1,291.88,1,1.0,0.0,1.0,0.0
13450,27,6,2043.72,192,0.03125,17.59829537199555,0.05376836855197781,0.23758354809641624
13451,26,5,2898.26,309,0.016181229773462782,18.59211302317912,0.051040946875761474,0.27621783534236427
13452,259,2,590.0,12,0.16666666666666666,0.0,1.0,0.0
13453,166,2,356.98,124,0.016129032258064516,0.0,1.0,0.05158009015098249
13455,25,2,1058.34,342,0.005847953216374269,0.0,1.0,0.4376774101136532
13456,18,6,1766.72,190,0.031578947368421054,33.61993456269658,0.02888509214796474,0.3955348876982457
13458,7,14,9646.57,353,0.039660056657223795,8.836840136029597,0.1016586613354912,0.5002068915755806
13460,29,2,183.44,21,0.09523809523809523,0.0,1.0,0.24269212245696156
13461,39,3,1445.0,125,0.024,52.32590180780452,0.018752613009793393,0.3130273560650048
13462,253,1,151.5,1,1.0,0.0,1.0,0.0
13464,58,1,674.68,1,1.0,0.0,1.0,0.0
13466,184,1,307.90000000000003,1,1.0,0.0,1.0,0.0
13467,11,2,1071.91,26,0.07692307692307693,0.0,1.0,0.6193113118765143
13468,2,37,5704.97,372,0.09946236559139784,5.962315519092089,0.14363037659781377,0.4708274008761204
13470,99,2,165.0,16,0.125,0.0,1.0,0.565685424949238
13471,1,4,2501.84,47,0.0851063829787234,10.535653752852738,0.08668776138957036,0.6131804223352287
13473,61,2,422.64,273,0.007326007326007326,0.0,1.0,0.20036699818971448
13474,236,1,226.84,1,1.0,0.0,1.0,0.0
13475,191,4,1431.78,108,0.037037037037037035,9.018499505645789,0.09981534654330858,0.5031656023055018
13476,179,2,1238.47,103,0.019417475728155338,0.0,1.0,0.24748480413180854
13477,38,6,1454.58,254,0.023622047244094488,27.94279871451677,0.03455090884139109,0.5684648077455489
13479,201,2,300.95,34,0.058823529411764705,0.0,1.0,0.05756476537321953
13481,46,5,1804.56,212,0.02358490566037736,36.09593698280551,0.02695713011544941,0.6517772777121981
13482,232,1,184.64,1,1.0,0.0,1.0,0.0
13483,66,1,140.34,1,1.0,0.0,1.0,0.0
13484,241,1,313.8,1,1.0,0.0,1.0,0.0
13485,233,1,454.24,1,1.0,0.0,1.0,0.0
13486,78,3,1122.41,77,0.03896103896103896,16.97056274847714,0.05564656009922349,0.5790412650321075
13487,58,3,575.4,296,0.010135135135135136,10.606601717798213,0.08615786293989429,0.1280127797615576
13488,17,13,8968.31,351,0.037037037037037035,16.781122149786665,0.056239420188224615,0.5481630659966599
13489,105,4,449.52,190,0.021052631578947368,63.67364708679199,0.015462248458912494,0.5029304199181024
13491,52,10,1215.82,321,0.03115264797507788,35.83992187491485,0.027144465816061433,0.3115592281329129
13492,136,3,1269.84,79,0.0379746835443038,19.091883092036785,0.04977134275663489,0.3528760983777019
13493,275,2,618.63,12,0.16666666666666666,0.0,1.0,0.5942106449212593
13494,312,1,316.26000000000005,1,1.0,0.0,1.0,0.0
13495,8,5,2044.87,361,0.013850415512465374,87.8877124517415,0.011250148894797076,0.4345827106695504
13496,11,2,653.33,350,0.005714285714285714,0.0,1.0,0.7547826168458123
13497,283,2,348.05,86,0.023255813953488372,0.0,1.0,0.16679634171933794
13499,18,5,1159.11,253,0.019762845849802372,61.0163912403872,0.01612476927468759,0.3482367416996644
13500,23,3,1166.77,100,0.03,52.32590180780452,0.018752613009793393,0.2436866581354047
13501,288,1,1340.32,1,1.0,0.0,1.0,0.0
13502,17,3,292.0,308,0.00974025974025974,148.49242404917499,0.006689302192805795,0.21143998694739666
13503,71,1,216.85,1,1.0,0.0,1.0,0.0
13504,64,1,295.93,1,1.0,0.0,1.0,0.0
13505,73,4,4393.63,160,0.025,35.72580766523457,0.027228808937716602,0.45152189500740997
13506,316,2,458.52,54,0.037037037037037035,0.0,1.0,0.4432756982994443
13507,3,4,2479.16,143,0.027972027972027972,43.2087954009366,0.022619933226654128,0.671586136371397
13508,244,1,110.97,1,1.0,0.0,1.0,0.0
13509,9,7,979.72,276,0.025362318840579712,32.830879772961715,0.029558793821236037,0.7367190268303558
13510,1,4,1791.56,183,0.02185792349726776,24.43358344574123,0.03931809302976717,0.3138460765707709
13512,261,1,251.21,1,1.0,0.0,1.0,0.0
13513,127,1,205.1,1,1.0,0.0,1.0,0.0
13514,74,1,152.20000000000002,1,1.0,0.0,1.0,0.0
13515,73,4,891.12,176,0.022727272727272728,36.47373484212075,0.02668535720320017,0.4534519573451152
13516,21,3,1389.41,218,0.013761467889908258,81.31727983645297,0.012148117649013532,0.6729179097981973
13517,60,3,2128.42,121,0.024793388429752067,18.384776310850235,0.051586873325965094,0.478988704550556
13518,86,1,627.16,1,1.0,0.0,1.0,0.0
13519,78,1,122.75,1,1.0,0.0,1.0,0.0
13520,59,6,3624.35,313,0.019169329073482427,14.652644812456213,0.06388696683414233,0.3128585688661268
13521,1,3,1071.73,9,0.3333333333333333,0.7071067811865476,0.585786437626905,0.2123142726127113
13522,30,1,125.8,1,1.0,0.0,1.0,0.0
13523,33,5,3964.88,334,0.014970059880239521,88.65288113385449,0.011154131215336732,0.7466460927956684
13524,41,5,680.1800000000001,180,0.027777777777777776,21.344398172198094,0.04475394648329553,0.38173916757636284
13525,15,2,628.78,234,0.008547008547008548,0.0,1.0,0.1417407339622005
13527,34,7,2242.36,294,0.023809523809523808,48.911143924467765,0.02003560570587871,0.5794612269420881
13529,79,2,307.76,126,0.015873015873015872,0.0,1.0,0.2501617700012713
13531,205,2,483.8,162,0.012345679012345678,0.0,1.0,0.3715306816403894
13532,34,1,210.31,1,1.0,0.0,1.0,0.0
13533,183,3,269.09,85,0.03529411764705882,59.39696961966999,0.01655712209233626,0.690943064024722
13534,2,25,5870.08,356,0.0702247191011236,14.846985250026105,0.0631034852511365,0.536896352409085
13536,1,7,3444.39,75,0.09333333333333334,9.806460455570434,0.09253723771177337,0.25989207625073757
13538,43,7,1280.85,273,0.02564102564102564,24.33926868252208,0.03946443808339885,0.5230909555157207
13539,86,3,631.34,224,0.013392857142857142,60.81118318204309,0.01617830218610849,0.43412022400854383
13544,40,2,276.06,201,0.009950248756218905,0.0,1.0,0.2563473399302677
13546,12,3,621.09,189,0.015873015873015872,75.66042558696059,0.0130445401567154,0.11580055162608717
13548,96,2,678.16,148,0.013513513513513514,0.0,1.0,0.24219470793619685
13549,26,7,918.2,217,0.03225806451612903,26.028189846139256,0.03699840816912278,0.4169539833148413
13551,319,1,91.8,1,1.0,0.0,1.0,0.0
13552,66,12,3740.07,250,0.048,23.963988133712785,0.040057702104478385,0.5714334578329109
13555,74,4,4098.88,129,0.031007751937984496,73.90083445627211,0.01335098610395069,0.45861778622374516
13557,28,2,584.0600000000001,253,0.007905138339920948,0.0,1.0,0.24867262414087063
13558,6,4,594.52,63,0.06349206349206349,16.258331197676263,0.05794302986459342,0.23127901255711247
13560,7,1,171.42000000000002,1,1.0,0.0,1.0,0.0
13561,216,1,141.86,1,1.0,0.0,1.0,0.0
13562,82,3,1799.3300000000002,164,0.018292682926829267,31.81980515339464,0.030469406973202804,0.014932922624068357
13563,84,2,777.53,56,0.03571428571428571,0.0,1.0,0.2833228899346096
13564,144,3,1724.67,224,0.013392857142857142,138.59292911256333,0.007163686630528625,0.09588337247438473
13565,19,2,240.22,316,0.006329113924050633,0.0,1.0,0.11691899653954575
13566,41,2,856.84,42,0.047619047619047616,0.0,1.0,0.45847561196489217
13568,173,1,187.05,1,1.0,0.0,1.0,0.0
13569,17,2,338.62,351,0.005698005698005698,0.0,1.0,0.49690842139020397
13570,243,1,239.49,1,1.0,0.0,1.0,0.0
13571,13,12,2088.94,241,0.04979253112033195,12.102591758492363,0.07632077824235471,0.3158670207942535
13572,206,1,1384.25,1,1.0,0.0,1.0,0.0
13573,50,2,290.25,203,0.009852216748768473,0.0,1.0,1.1046213840675432
13575,23,5,732.07,153,0.032679738562091505,20.62967118820204,0.04623278788192826,0.4541354031762819
13576,10,18,6717.34,363,0.049586776859504134,7.915453983487358,0.11216478732907344,0.2592327000951581
13577,25,4,1687.6,217,0.018433179723502304,18.448125469362285,0.05141883733603815,0.16088533896182527
13579,15,2,467.04,355,0.005633802816901409,0.0,1.0,0.41677876568395184
13581,309,1,118.0,1,1.0,0.0,1.0,0.0
13583,156,1,781.03,1,1.0,0.0,1.0,0.0
13584,307,1,142.4,1,1.0,0.0,1.0,0.0
13587,64,1,712.4,1,1.0,0.0,1.0,0.0
13588,16,9,2478.95,240,0.0375,37.1098754665501,0.026239917810220153,0.6094212815269494
13589,15,2,379.65,165,0.012121212121212121,0.0,1.0,0.31905015571514717
13590,11,6,1981.92,292,0.02054794520547945,24.913851568956577,0.038589400627653016,0.35200363507552407
13591,65,3,1117.13,203,0.014778325123152709,54.44722215136416,0.01803516860177633,0.21199218701557757
13592,36,4,247.96,229,0.017467248908296942,84.32674546073743,0.011719654776475024,0.4749505407686633
13593,108,5,2011.88,228,0.021929824561403508,41.93944046678099,0.023288612732940122,0.6026659433027062
13594,53,1,396.97,1,1.0,0.0,1.0,0.0
13596,6,2,664.11,8,0.25,0.0,1.0,0.1985320661035727
13598,47,1,160.04,1,1.0,0.0,1.0,0.0
13599,1,21,5149.92,366,0.05737704918032787,22.90133298809436,0.041838670692472095,0.6753625626266236
13600,312,1,219.52,1,1.0,0.0,1.0,0.0
13601,45,2,693.32,167,0.011976047904191617,0.0,1.0,0.1082710089003113
13602,65,1,428.89,1,1.0,0.0,1.0,0.0
13603,26,1,164.34,1,1.0,0.0,1.0,0.0
13606,29,3,276.75,283,0.01060070671378092,103.23759005323593,0.009593468147999995,0.8209519550492427
13607,40,1,675.51,1,1.0,0.0,1.0,0.0
13610,12,7,1082.33,274,0.025547445255474453,8.750238091998792,0.10256159804144852,0.3213856560265693
13611,89,3,1154.4,271,0.01107011070110701,76.36753236814714,0.012925318533381431,0.30165870731903816
13614,24,4,1585.46,307,0.013029315960912053,55.89573627150226,0.017576009478602644,0.4324311128642373
13615,319,1,417.69,1,1.0,0.0,1.0,0.0
13617,40,3,544.18,141,0.02127659574468085,4.242640687119285,0.1907435698305462,0.285575429444924
13618,174,1,177.34,1,1.0,0.0,1.0,0.0
13621,117,1,213.85,1,1.0,0.0,1.0,0.0
13623,31,5,727.74,267,0.018726591760299626,75.80842081633588,0.013019405806964807,0.24794676351534367
13626,253,1,257.23,1,1.0,0.0,1.0,0.0
13627,59,5,1638.47,299,0.016722408026755852,62.1825270205921,0.01582716056409212,0.16038126731907895
13629,23,11,7792.36,316,0.03481012658227848,18.0,0.05263157894736842,0.22564359259723
13630,5,7,2031.78,281,0.02491103202846975,22.569152989571112,0.04242833844909405,0.49993584962430954
13631,100,11,3070.42,168,0.06547619047619048,20.89258241577618,0.04567757156320592,0.9966399562280471
13632,25,5,2118.93,219,0.0228310502283105,55.174722473248565,0.017801601075576625,0.6108250868061808
13634,33,5,1547.36,294,0.017006802721088437,49.34234151990222,0.019863994597960098,0.5473997592861538
13635,68,1,1071.03,1,1.0,0.0,1.0,0.0
13636,37,5,949.12,249,0.020080321285140562,56.310892966340596,0.017448689912881177,0.43651893976376
13637,52,3,804.3,175,0.017142857142857144,67.88225099390856,0.014517527891015534,0.5425708741998667
13638,16,1,122.64,1,1.0,0.0,1.0,0.0
13639,74,1,1033.34,1,1.0,0.0,1.0,0.0
13642,216,1,312.28,1,1.0,0.0,1.0,0.0
13643,31,3,519.44,155,0.01935483870967742,13.435028842544403,0.06927592669941171,0.4971612487854517
13644,16,4,2624.26,90,0.044444444444444446,1.5275252316519463,0.39564392373896007,0.2901814960063141
13645,120,1,252.1,1,1.0,0.0,1.0,0.0
13647,10,4,1648.12,226,0.017699115044247787,25.423086620891127,0.037845692077827155,0.11228720694246673
13649,257,2,346.6,110,0.01818181818181818,0.0,1.0,0.19993209623855066
13650,17,6,1836.34,251,0.02390438247011952,44.902115763068444,0.021785488171431347,0.4780085244455712
13651,35,2,94.2,5,0.4,0.0,1.0,0.9638270775408992
13652,46,3,1095.08,323,0.009287925696594427,69.29646455628166,0.014225466477042627,0.2196540939341042
13654,43,6,2707.33,231,0.025974025974025976,37.459311259018094,0.026001505676093353,0.5892836711389138
13655,114,2,932.97,128,0.015625,0.0,1.0,0.2511257177383525
13656,165,2,379.65,173,0.011560693641618497,0.0,1.0,0.2020837238475975
13657,11,2,382.14,191,0.010471204188481676,0.0,1.0,0.2866619106647301
13658,10,5,2639.17,195,0.02564102564102564,58.4144673860851,0.01683091751882304,0.8043621024627862
13659,206,2,1563.0,116,0.017241379310344827,0.0,1.0,0.4590991436648166
13662,86,3,881.26,174,0.017241379310344827,55.86143571373726,0.017586611865278812,0.23386061180134202
13663,179,1,189.47,1,1.0,0.0,1.0,0.0
13666,60,3,84.65,228,0.013157894736842105,160.51323932934628,0.006191442906800175,0.47369283471535895
13667,149,1,299.05,1,1.0,0.0,1.0,0.0
13668,3,21,6309.83,360,0.058333333333333334,11.861037497888445,0.07775422473997003,0.7206104656199054
13669,51,2,218.55,99,0.020202020202020204,0.0,1.0,0.79106661175983
13670,75,1,349.7,1,1.0,0.0,1.0,0.0
13672,301,2,186.39,31,0.06451612903225806,0.0,1.0,0.4714045207910316
13673,19,2,387.44,14,0.14285714285714285,0.0,1.0,0.0759230902781344
13675,151,2,486.8200000000001,134,0.014925373134328358,0.0,1.0,0.377824690691107
13678,152,1,232.6,1,1.0,0.0,1.0,0.0
13680,1,4,3719.12,338,0.011834319526627219,161.8528137949209,0.006140514104099491,0.436906973312378
13681,18,4,827.83,138,0.028985507246376812,39.1066916694999,0.024933495094547377,0.42669024232389935
13682,187,1,59.5,1,1.0,0.0,1.0,0.0
13684,286,1,65.13,1,1.0,0.0,1.0,0.0
13685,3,7,3119.44,58,0.1206896551724138,15.980196077228422,0.058892135017278566,1.33139328704255
13686,183,1,72.0,1,1.0,0.0,1.0,0.0
13689,63,1,910.0,1,1.0,0.0,1.0,0.0
13690,59,1,172.25,1,1.0,0.0,1.0,0.0
13692,25,3,1488.32,212,0.014150943396226415,118.08683245815344,0.008397234012848528,0.8740326604220061
13694,4,50,65039.62,370,0.13513513513513514,7.505553499465135,0.11757024396623737,0.729296936505339
13695,31,15,2504.13,229,0.06550218340611354,8.07145288336317,0.11023592503401261,0.682531379962687
13697,39,1,151.3,1,1.0,0.0,1.0,0.0
13699,155,1,308.58000000000004,1,1.0,0.0,1.0,0.0
13700,26,10,2248.63,301,0.03322259136212625,30.226000580809746,0.032024594293210897,0.5906898952420017
13703,318,1,99.5,1,1.0,0.0,1.0,0.0
13704,5,9,2308.06,84,0.10714285714285714,8.078852464481397,0.11014607891385336,0.5132817810502605
13705,8,3,711.86,367,0.008174386920980926,64.34671708797582,0.015302987580136691,0.2968601597896639
13706,303,1,330.79,1,1.0,0.0,1.0,0.0
13707,267,2,806.41,49,0.04081632653061224,0.0,1.0,0.632056534535642
13708,271,1,285.33,1,1.0,0.0,1.0,0.0
13709,4,13,6307.650000000001,312,0.041666666666666664,40.93971917417859,0.023843745730555085,0.6684118613464617
13710,32,1,180.48,1,1.0,0.0,1.0,0.0
13711,219,2,252.06,1,2.0,0.0,1.0,0.5041705574658665
13712,247,1,228.84,1,1.0,0.0,1.0,0.0
13715,281,5,1077.39,92,0.05434782608695652,24.85290056847825,0.038680379300235004,0.7468904620949409
13716,269,1,138.28,1,1.0,0.0,1.0,0.0
13717,32,6,1445.01,267,0.02247191011235955,20.0074985942771,0.04760205007332105,0.2319980649705972
13718,246,2,306.55,50,0.04,0.0,1.0,0.36191503496385347
13719,15,5,1041.68,220,0.022727272727272728,62.63319141371184,0.01571506909811406,0.4155586202130281
13720,117,4,799.9,139,0.02877697841726619,25.423086620891123,0.03784569207782716,0.34301362982999756
13721,36,1,524.14,1,1.0,0.0,1.0,0.0
13722,132,3,2375.41,152,0.019736842105263157,106.77312395916867,0.009278751169715223,0.8164560505410731
13723,217,1,199.85,1,1.0,0.0,1.0,0.0
13725,50,8,1980.56,259,0.03088803088803089,41.13740043179338,0.023731886394336824,1.1504746242790924
13726,39,2,1079.66,62,0.03225806451612903,0.0,1.0,0.647468428839654
13727,29,2,333.48,5,0.4,0.0,1.0,0.47785049840530275
13728,37,6,1016.14,274,0.021897810218978103,16.34013463836819,0.05766967909160975,0.16530025375191526
13730,136,2,752.6,26,0.07692307692307693,0.0,1.0,0.26138334643382616
13731,219,2,610.59,28,0.07142857142857142,0.0,1.0,0.013086206173386322
13732,28,1,491.86,1,1.0,0.0,1.0,0.0
13735,25,4,2883.54,210,0.01904761904761905,57.83885660465059,0.016995571595131244,0.3882976188767353
