CustomerID,Recency,Frequency,Monetary,Spending_Mean,Spending_Std,Spending_CV,Interval_Mean,Interval_Std,Interval_CV,Behavioural_Entropy,Average_Basket_Value
13898,326,1,155.93,12.994166666666667,5.782912852586148,0.4450391472521886,0.0,0.0,0.0,1.7045514452672972,12.994166666666667
13899,16,2,388.52,20.448421052631577,9.456067577755972,0.46243509723402526,14.333333333333334,60.81118318204309,4.242640687119285,1.3163022657965955,20.448421052631577
13900,183,3,740.95,17.23139534883721,14.372638784360099,0.8340960492981769,1.880952380952381,10.856497168892227,5.771808621436374,2.011739751953525,17.23139534883721
13901,72,5,2867.2000000000003,19.24295302013423,9.542345914138478,0.4958878143159295,1.6554054054054055,10.65010161737336,6.433530772943907,2.2304185920907384,19.24295302013423
13904,37,2,332.64,12.793846153846154,4.275716620098275,0.3342010345194659,10.28,51.4,5.0,1.1330848116705192,12.793846153846154
13908,80,4,2369.55,19.42254098360656,14.315681372518158,0.7370653193421599,1.6198347107438016,10.550083884616832,6.513061989993044,2.2773976136059106,19.42254098360656
13911,57,9,2580.91,17.43858108108108,13.897396027325403,0.7969338768280024,1.6802721088435375,9.105911368076116,5.419307575332749,2.213292083910587,17.43858108108108
13914,12,2,626.45,18.983333333333334,11.13020121860637,0.5863143749924339,0.75,4.2426406871192865,5.656854249492382,1.951345487910441,18.983333333333334
13917,50,2,272.04,15.113333333333335,7.703667575749038,0.5097265709582512,8.294117647058824,34.19752313012295,4.123105625617661,1.3005920075345052,15.113333333333335
13918,50,2,1212.84,40.428000000000004,49.83311531571116,1.2326386493447896,7.0,37.69615364994152,5.385164807134503,1.6228615881345596,40.428000000000004
13919,59,2,384.81,13.743214285714286,5.256718490247912,0.38249556333500045,2.2962962962962963,11.931905563252267,5.196152422706632,1.2620979543212703,13.743214285714286
13922,352,1,172.25,24.607142857142858,11.3943124910131,0.463048983669618,0.0,0.0,0.0,1.7478680974667578,24.607142857142858
13923,54,1,351.13,17.5565,10.710563047266646,0.6100625436315124,0.0,0.0,0.0,0.9142855814670989,17.5565
13924,2,6,1838.85,15.716666666666669,7.299373851275851,0.46443523974183565,0.5775862068965517,3.159941832345668,5.470944067941754,2.2359065538056377,15.716666666666669
13925,93,4,678.25,16.54268292682927,6.246762771384169,0.3776148523800235,1.05,4.976611966656298,4.739630444434569,2.0196417106083486,16.54268292682927
13926,23,1,223.85,20.35,11.632991876555234,0.5716457924597166,0.0,0.0,0.0,1.6726254461503207,20.35
13927,75,1,348.99,16.61857142857143,6.632943755011258,0.3991283958143111,0.0,0.0,0.0,1.9513496062520657,16.61857142857143
13928,11,4,464.57,17.206296296296298,6.32246492106225,0.3674506594672078,4.653846153846154,15.668930551106055,3.3668776390806396,1.339287767409391,17.206296296296298
13929,169,2,842.65,93.62777777777778,122.36689480592554,1.306950754469032,19.625,55.507882323143974,2.82842712474619,1.7351264569629228,93.62777777777778
13930,58,2,337.34,19.843529411764706,8.034688031573216,0.40490216557996284,4.875,19.5,4.0,1.1874157698436563,19.843529411764706
13931,96,2,1237.53,21.336724137931036,31.769364995831353,1.4889523241927212,3.245614035087719,24.50384860570332,7.5498344352707525,1.7847384548145326,21.336724137931036
13932,295,1,307.4,19.2125,7.391763434165535,0.3847371989155776,0.0,0.0,0.0,1.5808185358593017,19.2125
13933,109,2,608.79,26.469130434782606,13.93600011515091,0.5265001111195502,1.7727272727272727,8.314827937868808,4.69041575982343,1.5440091432167211,26.469130434782606
13934,264,1,922.1,29.74516129032258,20.27719718813356,0.6816973352479561,0.0,0.0,0.0,1.6953683497759005,29.74516129032258
13936,180,1,376.58,14.483846153846153,6.715824939304522,0.46367690377056026,0.0,0.0,0.0,1.4824838279825316,14.483846153846153
13937,169,1,158.85,17.65,8.654623042050993,0.49034691456379564,0.0,0.0,0.0,0.6837389058487535,17.65
13938,35,1,71.66,10.237142857142857,4.855820268110269,0.4743335455871041,0.0,0.0,0.0,1.1537419427010902,10.237142857142857
13939,23,3,568.55,12.634444444444444,7.673442855232927,0.6073431157954123,6.545454545454546,32.90186574582094,5.0266739333893105,1.6352959706222223,12.634444444444444
13940,17,4,839.14,17.12530612244898,7.458768358460402,0.4355407316592699,2.6041666666666665,10.542194013104156,4.048202501031996,1.7241093237264238,17.12530612244898
13941,22,5,5112.96,113.62133333333334,92.07564275687089,0.8103728415749761,7.931818181818182,26.27882490671532,3.3130896730529344,2.310459201145008,113.62133333333334
13946,79,3,561.57,51.051818181818184,53.594578236642896,1.0498074338071333,18.8,41.77399510062051,2.2220210159904528,2.1458417525947544,51.051818181818184
13947,65,1,90.6,18.12,2.7380650101851134,0.15110734051794222,0.0,0.0,0.0,0.9502705392332347,18.12
13948,361,1,102.0,34.0,11.854113210189952,0.3486503885349986,0.0,0.0,0.0,1.0986122886681096,34.0
13949,3,6,2427.32,15.170750000000002,13.47303529042758,0.888092895237716,0.559748427672956,3.2229226357543306,5.757805607695939,1.945871254711247,15.170750000000002
13950,11,4,745.0600000000001,21.287428571428574,14.560886233301861,0.6840133924322405,6.882352941176471,30.546303358039157,4.438351769971502,2.066201562971556,21.287428571428574
13951,176,3,674.45,17.293589743589745,6.164979398599415,0.35648928244551437,3.0789473684210527,13.242808510297138,4.301083105908472,1.9275052050723658,17.293589743589745
13952,218,2,3251.071,23.730445255474454,12.398832818004248,0.5224863117620568,0.14705882352941177,1.7149858514250884,11.661903789690601,2.1500569101784572,23.730445255474454
13953,7,7,3515.68,175.784,238.02182948098198,1.354058557553486,18.05263157894737,28.133557827324143,1.558418655157897,1.9433779257532877,175.784
13954,2,2,439.92,17.5968,6.392342893389454,0.3632673493697407,2.875,14.084566021003274,4.898979485566357,1.7178249734267725,17.5968
13955,154,2,322.96,9.786666666666665,10.124780758943212,1.0345484426713092,4.71875,26.693280989792168,5.65685424949238,1.615187828589347,9.786666666666665
13956,5,5,1019.27,6.933809523809524,6.618025129976807,0.954457301898997,1.8082191780821917,11.897443984256713,6.579647051899546,1.746980098532606,6.933809523809524
13959,79,3,594.04,6.600444444444444,6.9511132260342725,1.0531280559273526,3.168539325842697,22.880239566379387,7.221068515630374,1.7629007668339938,6.600444444444444
13960,21,2,230.22,19.185,16.86713453058128,0.879183452206478,4.545454545454546,15.075567228888183,3.3166247903554,1.236684869140504,19.185
13962,22,2,169.54999999999998,15.413636363636362,3.41338914490356,0.22145255437298236,22.3,70.51879182175486,3.162277660168379,1.7201934592198251,15.413636363636362
13963,308,4,664.54,18.986857142857144,10.137954826651521,0.5339459158708328,1.7058823529411764,5.946883124362767,3.486103900488519,2.3247352406175485,18.986857142857144
13967,146,1,80.7,40.35,6.5760930650348906,0.16297628413965032,0.0,0.0,0.0,0.6931471805599453,40.35
13969,7,18,9024.17,14.578626817447496,20.283753168723493,1.3913349606046697,0.5647249190938511,4.302181988175076,7.618190454705435,2.5207952651448213,14.578626817447496
13971,19,8,2758.26,18.511812080536913,8.003226127689642,0.4323307784711219,1.7837837837837838,9.218836484600606,5.16813560500337,2.0866476262866764,18.511812080536913
13972,71,2,190.25,12.683333333333334,5.204066633298379,0.41030748751366986,9.357142857142858,35.011222690527596,3.7416573867739413,1.6397063574156068,12.683333333333334
13973,287,1,264.7,24.063636363636363,16.977250821453556,0.7055147677974655,0.0,0.0,0.0,2.1458417525947544,24.063636363636363
13974,49,1,413.59,14.77107142857143,3.9572318601149714,0.26790418550549866,0.0,0.0,0.0,1.312976876587138,14.77107142857143
13975,31,6,2461.24,7.480972644376901,7.299600826196619,0.9757555832908158,0.7378048780487805,7.697938724758014,10.43356984182078,2.1540932692695005,7.480972644376901
13976,207,1,357.98,35.798,23.703047061506677,0.6621332773201485,0.0,0.0,0.0,1.8866967846580782,35.798
13978,15,2,196.79,13.119333333333334,12.522410463226473,0.954500518056797,2.142857142857143,8.017837257372731,3.7416573867739413,2.0488828279013442,13.119333333333334
13979,73,1,869.87,16.108703703703704,5.458738552980656,0.3388688905939456,0.0,0.0,0.0,1.7420665783906428,16.108703703703704
13980,60,1,200.14,18.19454545454545,14.371346745268074,0.7898711611769204,0.0,0.0,0.0,1.6726254461503207,18.19454545454545
13982,39,4,1871.81,16.863153153153153,15.368476826518622,0.9113643626989743,2.9545454545454546,19.729541192411258,6.67769086512381,2.3570654646693883,16.863153153153153
13983,30,12,2603.43,24.3311214953271,48.453631254522605,1.9914261356110667,3.1226415094339623,12.498916395080531,4.002674132563554,2.294635193711403,24.3311214953271
13984,27,5,920.51,57.531875,103.63103687079786,1.801280366245631,22.466666666666665,41.904426405583365,1.865182184224779,2.1006789212792603,57.531875
13985,4,15,7060.13,20.229598853868197,8.335364616313743,0.4120380575277645,0.7270114942528736,4.42844684684956,6.091302382227854,2.034724382907648,20.229598853868197
13986,17,1,320.46,24.650769230769228,19.372728882606452,0.7858873977216623,0.0,0.0,0.0,2.031759218569271,24.650769230769228
13988,20,6,4147.96,17.726324786324785,9.796037659013356,0.5526265470759423,0.9914163090128756,7.559528935509264,7.62497940248337,2.2652648259695276,17.726324786324785
13989,66,2,1266.08,30.88,30.720945379333628,0.9948492674654673,4.325,27.353701760456484,6.324555320336759,2.3481032962169,30.88
13990,213,1,311.3,19.45625,8.045782228389399,0.41353201302354764,0.0,0.0,0.0,1.7710163687835907,19.45625
13991,12,6,852.88,10.400975609756097,8.256702269657548,0.7938392108056456,1.5925925925925926,8.763243945277596,5.502502012151049,2.380790531822651,10.400975609756097
13992,30,1,76.8,15.36,6.262826837778608,0.4077361222512115,0.0,0.0,0.0,1.0549201679861442,15.36
13993,43,9,3466.36,28.647603305785125,28.617929782591233,0.9989641882820997,2.3666666666666667,9.760091380386836,4.123982273402889,2.15146488699823,28.647603305785125
13994,4,6,2274.14,15.36581081081081,8.802518039056185,0.5728638825139681,0.9591836734693877,5.497044724114011,5.73096152088482,2.1483788568456603,15.36581081081081
13995,15,5,1393.69,16.205697674418605,5.294419601739992,0.32670112130361795,2.7058823529411766,13.814953535081855,5.105526306443294,1.7486522714013,16.205697674418605
13999,10,12,3901.81,18.758701923076924,11.627967067102462,0.6198705600624613,1.6763285024154588,7.778272579355058,4.640064622266562,2.09044863278712,18.758701923076924
14000,211,1,635.66,42.37733333333333,20.22588845538123,0.47728082124204524,0.0,0.0,0.0,2.2459520807289133,42.37733333333333
14001,46,3,2043.08,52.38666666666667,52.83461750611567,1.00855085593247,8.605263157894736,37.40034648898916,4.34621763480608,2.2171220513104246,52.38666666666667
14002,134,2,529.73,11.270851063829788,5.519688802580795,0.4897313229783047,0.4782608695652174,3.243723035407737,6.782329983125268,2.1936361697732765,11.270851063829788
14004,43,7,4582.64,26.799064327485382,15.84486104301039,0.5912468006116074,1.4294117647058824,10.030619672426946,7.017305943673172,2.160456466319646,26.799064327485382
14005,10,5,2874.72,34.22285714285714,38.597948649263124,1.1278412111572964,2.4698795180722892,11.315149945006917,4.581255831393045,2.1718030252488525,34.22285714285714
14006,116,3,962.19,32.073,34.454811700404704,1.0742622049825306,6.758620689655173,26.282334061948198,3.888712692839274,1.9056386271865582,32.073
14009,198,2,695.61,16.562142857142856,5.357162761867785,0.3234583114078966,0.17073170731707318,1.0932163332202423,6.403124237432847,1.7870756663458358,16.562142857142856
14012,278,1,328.8,29.89090909090909,8.732062132790231,0.29213103242303085,0.0,0.0,0.0,1.4681399390162087,29.89090909090909
14013,110,3,473.02,13.91235294117647,6.90054721537776,0.49600144882424385,5.0,23.251344047172847,4.65026880943457,1.6002744957245116,13.91235294117647
14014,77,1,505.18,12.953333333333333,6.811458354293939,0.525845987207458,0.0,0.0,0.0,1.7847890415223746,12.953333333333333
14015,53,1,917.34,45.867000000000004,28.2101872416779,0.6150432171643643,0.0,0.0,0.0,1.8875920379247353,45.867000000000004
14016,162,4,4341.21,26.964037267080744,32.026286671632754,1.1877407805963944,1.2125,9.1013769778579,7.506290291016825,2.262918525030969,26.964037267080744
14019,47,3,1421.61,21.539545454545458,17.490839486544264,0.8120338251080966,1.3846153846153846,7.903109173950756,5.707801070075546,1.7889416905232083,21.539545454545458
14020,17,2,642.8,16.48205128205128,7.128543506468676,0.4325034174739863,1.868421052631579,11.51772090028414,6.164414002968976,1.975696952388444,16.48205128205128
14021,155,3,631.9,28.722727272727273,19.17904813711795,0.6677307469798938,4.761904761904762,15.158841518746616,3.1833567189367895,1.9183861055319416,28.722727272727273
14022,225,1,440.0,15.714285714285714,7.593852986106802,0.4832451900249783,0.0,0.0,0.0,1.6262551923529218,15.714285714285714
14023,7,2,584.07,18.840967741935486,7.9430285386363435,0.4215828320196665,8.066666666666666,44.1829529720834,5.477225575051661,1.9966978948911387,18.840967741935486
14024,122,2,327.7,20.48125,4.763257813723714,0.23256675318760886,0.13333333333333333,0.5163977794943222,3.8729833462074166,1.9600951351245584,20.48125
14027,61,1,104.82,17.47,6.668849975820419,0.3817315383984213,0.0,0.0,0.0,0.45056120886630463,17.47
14029,63,2,467.66,31.177333333333333,19.70363978944959,0.6319860514941279,5.714285714285714,21.38089935299395,3.7416573867739413,2.0837660374856473,31.177333333333333
14030,18,8,2358.84,9.747272727272728,21.885411841047958,2.245285676660395,1.4315352697095436,10.699906606280535,7.474427513372779,2.1091094876845666,9.747272727272728
14031,7,19,17286.86,69.14744,136.46111889813199,1.973480419493939,1.4377510040160641,6.450582975830445,4.486578661960282,2.8270431013638135,69.14744
14032,2,11,2975.59,20.80832167832168,17.127258768934624,0.8230965972992419,2.528169014084507,11.46297998335909,4.534103503167105,1.898717817244867,20.80832167832168
14034,22,3,648.89,7.545232558139535,13.292713061430149,1.7617366938664378,1.588235294117647,14.64280590275929,9.219544457292887,1.6838405583547886,7.545232558139535
14035,29,5,1428.02,21.636666666666667,19.636406481003075,0.9075522946080608,4.107692307692307,21.384956070888858,5.206075447969198,2.2689031062896867,21.636666666666667
14036,285,1,626.65,16.49078947368421,6.075939870162653,0.36844445075589377,0.0,0.0,0.0,1.95592512586276,16.49078947368421
14037,176,2,147.20000000000002,5.257142857142858,4.015979984772738,0.7639092362339446,6.962962962962963,36.18061686921655,5.196152422706632,0.9007333751519686,5.257142857142858
14038,78,3,1560.38,16.960652173913044,4.663131477279065,0.274938217555771,1.4065934065934067,9.4363105101494,6.708627003309339,1.454770939619167,16.960652173913044
14039,33,1,152.2,25.366666666666664,21.66985617549564,0.8542650266292632,0.0,0.0,0.0,0.8675632284814613,25.366666666666664
14040,41,12,3560.32,15.547248908296943,18.187835216276827,1.1698426727168887,1.25,7.077528501647306,5.662022801317844,2.289921470557945,15.547248908296943
14041,266,1,141.41,6.733809523809524,10.859188034190437,1.612636650293467,0.0,0.0,0.0,1.5377034978212434,6.733809523809524
14044,27,4,646.42,3.1379611650485435,4.016625658003652,1.280011270611603,1.3756097560975609,12.919068982568948,9.391521778108633,0.9007001451357534,3.1379611650485435
14045,109,4,1659.75,276.625,93.4774397916417,0.3379211560475073,52.6,99.21592614091752,1.8862343372798007,1.791759469228055,276.625
14046,284,1,154.99,11.070714285714287,10.525707331821687,0.9507703893509492,0.0,0.0,0.0,2.0692024658203625,11.070714285714287
14047,9,5,1308.61,40.894062500000004,43.91601455706805,1.0738970860884278,11.67741935483871,34.515104999380775,2.955713411549182,2.1785199571007277,40.894062500000004
14048,305,1,409.93,4.822705882352941,3.3477470705206014,0.6941636401196574,0.0,0.0,0.0,1.644650612048889,4.822705882352941
14049,17,4,5578.72,11.670962343096235,12.34288186869561,1.057571904170939,0.6289308176100629,8.598822563857194,13.672127876532938,2.2763800670036973,11.670962343096235
14050,32,2,746.36,13.821481481481483,5.103282483208643,0.3692283269377602,1.3962264150943395,10.164681732202984,7.280109889280516,1.7332107384789266,13.821481481481483
14051,1,23,15610.39,74.33519047619048,58.81854207704242,0.7912610662628485,1.6985645933014355,5.896547869377108,3.471488745633283,2.1519813132587355,74.33519047619048
14052,20,1,225.36,4.024285714285714,4.231329409467971,1.0514485575532766,0.0,0.0,0.0,0.7496969904467097,4.024285714285714
14053,124,2,260.25,65.0625,51.54786408442804,0.7922822529787211,11.666666666666666,20.207259421636902,1.7320508075688774,1.3862943611198906,65.0625
14054,65,1,92.46,15.410000000000002,2.669943819633664,0.17326046850315793,0.0,0.0,0.0,0.45056120886630463,15.410000000000002
14055,106,1,725.6400000000001,72.56400000000001,122.06386982049833,1.6821546472148492,0.0,0.0,0.0,1.9730014063936128,72.56400000000001
14056,1,23,8152.71,7.493299632352941,7.6296213440183305,1.0181924810635903,0.24931002759889603,1.960342779841266,7.863072330950023,1.9714778727351214,7.493299632352941
14057,24,17,6211.66,21.949328621908126,28.908750090883498,1.3170676237463141,1.1631205673758864,6.542088333611156,5.624600335604714,2.5354497188561824,21.949328621908126
14059,267,1,183.6,22.95,11.947384651043926,0.5205832091958138,0.0,0.0,0.0,0.9002560512685369,22.95
14060,5,19,6140.42,30.39811881188119,32.201052398143794,1.059310696080243,1.7860696517412935,6.324476656224163,3.541002250420771,2.2564613979899724,30.39811881188119
14062,10,12,10464.85,94.27792792792793,93.16113061998958,0.9881542018107132,3.1818181818181817,12.604194596820887,3.9613183018579936,2.7061236369109922,94.27792792792793
14064,29,5,1334.34,17.329090909090908,37.501685442187586,2.1640884475084645,3.1973684210526314,15.422079182645557,4.823366328728652,2.363291651328133,17.329090909090908
14066,267,1,152.55,21.792857142857144,10.437210218389641,0.47892803361997693,0.0,0.0,0.0,0.7963116401738131,21.792857142857144
14067,64,2,374.7,7.2057692307692305,5.988123980717706,0.8310180063979736,0.6274509803921569,4.48089626888963,7.141428428542848,1.911160924176479,7.2057692307692305
14068,320,1,265.85,11.077083333333334,8.504525383156524,0.7677585450282362,0.0,0.0,0.0,1.7517857295133044,11.077083333333334
14071,4,8,1437.57,4.450681114551084,5.950514109569238,1.3369895430419834,0.8043478260869565,11.927960543184298,14.829356350985885,1.6303624796667675,4.450681114551084
14073,32,1,151.04,11.618461538461538,3.1488353565348732,0.2710199922865026,0.0,0.0,0.0,1.711845135233912,11.618461538461538
14075,5,3,942.26,21.913023255813954,14.625662953616144,0.6674415840696774,6.071428571428571,37.197162793157055,6.126591518872927,1.8653677737976393,21.913023255813954
14076,129,1,118.67,2.6970454545454547,2.826311245015274,1.047928665885835,0.0,0.0,0.0,0.9743516866708527,2.6970454545454547
14077,41,5,499.42,11.890952380952381,15.601999529379249,1.3120899848502832,5.634146341463414,19.254552835058227,3.4174747456163956,2.031896353880147,11.890952380952381
14078,102,6,1049.37,16.144153846153845,32.05769383530983,1.9857153332905828,4.203125,16.76937844916825,3.9897405975716285,1.813418441796422,16.144153846153845
14079,125,1,375.1,31.258333333333336,44.73882203377395,1.4312606355779454,0.0,0.0,0.0,1.8636799873410004,31.258333333333336
14080,33,1,45.6,11.399999999999999,2.4000000000000004,0.21052631578947373,0.0,0.0,0.0,0.0,11.399999999999999
14081,302,2,921.62,6.1441333333333334,4.354820238650727,0.7087769751064528,0.44966442953020136,5.488853867477573,12.206555615733707,1.8686876048726193,6.1441333333333334
14082,365,1,182.25,6.2844827586206895,5.241457394252437,0.8340316292637624,0.0,0.0,0.0,1.6611002302502607,6.2844827586206895
14083,4,9,1002.9,5.6661016949152545,5.024020376113077,0.8866802338937227,2.0681818181818183,13.03559562301444,6.302925356182806,1.5636303584615778,5.6661016949152545
14085,2,18,4421.29,9.868950892857143,8.051294865347364,0.8158207445509386,0.8008948545861297,6.2956458086611295,7.860764459417667,2.430453409611246,9.868950892857143
14087,3,1,191.47,2.8157352941176472,2.2835670683714673,0.8110020402635387,0.0,0.0,0.0,1.6816931630858356,2.8157352941176472
14088,10,13,50491.81,85.7246349745331,67.01748620234748,0.7817762796220351,0.5204081632653061,6.449747443260177,12.393632341950928,3.44158814072476,85.7246349745331
14089,57,1,158.75,12.211538461538462,11.767861492325787,0.9636673977967574,0.0,0.0,0.0,1.8392967479776603,12.211538461538462
14090,325,1,76.32000000000001,76.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,76.32000000000001
14092,8,14,4076.91,19.050981308411217,10.454512760558567,0.548765052640243,1.619718309859155,7.50917589098736,4.636099897913935,1.9768738258652263,19.050981308411217
14093,12,1,433.86,4.3386000000000005,4.436876692886426,1.0226517062846139,0.0,0.0,0.0,1.8135064230667508,4.3386000000000005
14096,4,17,65164.79,12.749909998043435,52.55883555133662,4.122290711024795,0.01761252446183953,0.3347245014002206,19.004913357279193,1.8494906610640114,12.749909998043435
14098,37,1,147.35,7.016666666666667,13.099159260553073,1.8668635525728845,0.0,0.0,0.0,1.3701080517030098,7.016666666666667
14099,16,11,3104.17,12.41668,12.254922745722002,0.9869725841144333,1.3413654618473896,6.98731106148362,5.209103156615034,2.3779076914109543,12.41668
14100,138,1,191.95,7.678,5.351773070674803,0.6970269693507166,0.0,0.0,0.0,1.4350283836794382,7.678
14101,74,6,5976.79,170.76542857142857,142.33508023928144,0.8335122713655407,7.352941176470588,19.153103005093133,2.604822008692666,2.629916250512588,170.76542857142857
14102,5,5,1105.88,19.066896551724135,19.520625098462517,1.0237966648377999,0.6491228070175439,2.524814194508574,3.8895786239726675,2.026452540906239,19.066896551724135
14104,155,2,216.21,10.295714285714286,18.6870349631579,1.8150304529222323,0.55,2.4596747752497685,4.472135954999579,1.3356031336424652,10.295714285714286
14105,239,1,1266.23,17.111216216216217,9.398281678081123,0.5492468541876302,0.0,0.0,0.0,1.8290519148630051,17.111216216216217
14107,52,7,2703.23,21.977479674796747,12.753816503273583,0.5803129700035331,2.540983606557377,11.77133901325666,4.632591482636492,1.9785743320353197,21.977479674796747
14108,31,2,597.91,17.585588235294118,9.839382892442993,0.5595140043536013,2.121212121212121,12.18543591689885,5.7445626465380295,2.2695472700007358,17.585588235294118
14109,73,1,144.2,16.022222222222222,5.205952789302305,0.3249207704835003,0.0,0.0,0.0,1.5229550675313184,16.022222222222222
14110,4,12,5683.15,36.66548387096774,52.860943751292744,1.4417086090373077,1.6818181818181819,7.124205765116525,4.236014238717933,1.8661142705080183,36.66548387096774
14111,14,4,692.85,69.285,49.02267077587675,0.7075509962600383,25.11111111111111,49.00368466871763,1.9514741682232686,2.163955656882057,69.285
14112,23,7,2915.15,18.2196875,9.182163761786784,0.503969333271319,1.578616352201258,10.780540161544208,6.829107114284976,1.8895314553807787,18.2196875
14113,4,4,1840.42,54.13,89.98942769553375,1.662468643922663,10.606060606060606,48.685816334135886,4.590376968647098,1.974139664076323,54.13
14114,274,2,386.53,25.768666666666665,19.19438938360696,0.7448732071355507,4.0,14.966629547095765,3.7416573867739413,1.5821699429252505,25.768666666666665
14116,20,5,1382.74,19.204722222222223,11.228595157789215,0.5846788632431429,1.408450704225352,6.1378857802264974,4.357898903960813,1.8777172632992183,19.204722222222223
14117,144,1,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
14121,4,4,2780.15,17.485220125786164,10.335464374842722,0.5910971838210143,0.34177215189873417,2.7870769837519154,8.15478080431116,1.959254908933007,17.485220125786164
14124,84,1,419.58,83.916,58.550696665368555,0.6977298329921416,0.0,0.0,0.0,1.6094379124341005,83.916
14125,11,3,2720.63,16.38933734939759,6.211354328046015,0.37898752070499797,0.40606060606060607,4.055855402388626,9.988300617822734,2.1013033441430378,16.38933734939759
14126,8,3,706.1300000000001,47.07533333333334,73.92010444359764,1.5702513229206583,0.14285714285714285,0.5345224838248488,3.7416573867739418,1.7140875411870102,47.07533333333334
14127,123,3,709.71,16.129772727272726,5.029535781730162,0.31181690323671235,4.325581395348837,21.653902024074483,5.006009607716145,1.5858280595646645,16.129772727272726
14128,61,2,637.5,13.858695652173912,5.933868743144694,0.4281693524465191,4.333333333333333,29.068883707497264,6.708203932499369,1.56259789353884,13.858695652173912
14129,2,5,1123.86,21.61269230769231,7.64785939944408,0.35385963444832286,5.0588235294117645,25.388510602007262,5.0186590724898075,1.6653033199784848,21.61269230769231
14130,319,1,480.91,7.286515151515152,6.1126183467981265,0.8388946183042073,0.0,0.0,0.0,1.6613079754884854,7.286515151515152
14132,2,11,3586.03,17.93015,11.810392471427262,0.6586889943155668,0.8894472361809045,4.165495495521753,4.6832406983549655,2.1206085997895627,17.93015
14133,130,3,605.64,21.63,8.121358671224087,0.3754673449479467,6.888888888888889,35.7957166897568,5.196152422706632,1.7054039997276982,21.63
14135,2,15,4690.31,35.00231343283583,34.41482256094053,0.9832156559302114,2.7518796992481205,12.797612238840534,4.650498436518554,2.316658949875925,35.00231343283583
14138,2,2,965.88,20.997391304347826,14.439042201965645,0.6876588616499147,1.3777777777777778,9.242414306999132,6.70820393249937,1.6624479527294644,20.997391304347826
14139,46,1,415.82,15.993076923076924,10.679057549889231,0.6677300185107018,0.0,0.0,0.0,1.8295786118539794,15.993076923076924
14140,4,2,935.05,14.167424242424241,4.359562543546724,0.30771737112890624,0.4153846153846154,3.3489378339086278,8.062257748298547,1.8106184068162614,14.167424242424241
14141,3,4,915.13,22.87825,11.826125335405422,0.5169156441338573,2.58974358974359,10.30002030840601,3.9772355646320237,1.6612553274898658,22.87825
14142,373,1,311.81,14.173181818181819,5.9971353370657114,0.4231326045202067,0.0,0.0,0.0,1.7903135666987766,14.173181818181819
14143,134,1,115.8,16.54285714285714,1.7501020378415486,0.10579200574171711,0.0,0.0,0.0,1.0042424730540764,16.54285714285714
14145,47,4,3742.2,340.2,127.6503348996782,0.37522144297377485,16.9,37.42978611866342,2.214780243707895,0.9075352941050092,340.2
14146,9,5,4191.0,19.957142857142856,20.13625059364142,1.0089746181495345,1.6602870813397128,14.699045034191442,8.853315308778132,1.9752028884858557,19.957142857142856
14147,78,2,483.4,96.67999999999999,74.91776825293184,0.7749045123389723,51.75,103.5,2.0,1.3321790402101223,96.67999999999999
14148,234,1,157.2,52.4,65.03850782421134,1.2411928974086133,0.0,0.0,0.0,0.6365141682948128,52.4
14149,221,1,446.62,15.950714285714286,3.706940366165455,0.23239964679735065,0.0,0.0,0.0,1.6372060531246828,15.950714285714286
14150,36,2,658.64,25.33230769230769,28.46339295413564,1.1236004749294404,12.96,64.8,4.999999999999999,1.5088198909642436,25.33230769230769
14152,75,2,621.29,12.67938775510204,6.878533155211723,0.5424972631224942,3.2916666666666665,22.805335632990214,6.928203230275509,1.4391944120836777,12.67938775510204
14154,239,2,1345.62,25.87730769230769,30.123255046062603,1.1640799500566694,0.0,0.0,0.0,1.9570228707872188,25.87730769230769
14155,266,1,118.75,19.791666666666668,4.756092583904004,0.24030783581830756,0.0,0.0,0.0,0.45056120886630463,19.791666666666668
14156,10,55,117210.08,84.02156272401434,159.98904531946343,1.904142700189706,0.24461979913916787,1.9995664728436928,8.174180830334628,3.1064227214147007,84.02156272401434
14157,20,2,424.89,9.236739130434783,7.169304957586837,0.7761727224669784,5.888888888888889,39.503867602496285,6.7082039324993685,2.0326491986638353,9.236739130434783
14158,40,1,507.66,12.381951219512194,6.019237169073917,0.48612993722576253,0.0,0.0,0.0,1.9240947608592838,12.381951219512194
14159,20,11,4630.35,3.9407234042553196,3.5826680650480993,0.909139692773012,0.2887563884156729,4.188352255457349,14.504795126569107,1.922162529640932,3.9407234042553196
14161,216,3,1097.62,10.554038461538463,7.8605786144434795,0.7447934402635901,1.4757281553398058,10.719091141779142,7.26359465528455,2.0114904303011207,10.554038461538463
14162,174,2,289.36,11.5744,8.98245608580044,0.7760623518973285,4.916666666666667,24.086649137367914,4.898979485566355,1.5869133610136417,11.5744
14163,87,4,2445.91,47.036730769230765,47.88965690127851,1.018133193317204,2.9411764705882355,12.182629871593214,4.142094156341693,2.3871169868794575,47.036730769230765
14164,71,2,1631.77,56.26793103448276,68.73940206000124,1.2216443859980488,0.35714285714285715,1.889822365046136,5.2915026221291805,1.4879302543635364,56.26793103448276
14165,276,1,120.44,5.0183333333333335,3.8084741514573577,0.7589121523993406,0.0,0.0,0.0,1.3281090513754181,5.0183333333333335
